,Order Priority,Market,Sales,Quantity,Shipping Cost,Discount,City,State,Country,Region,product category,Ship Mode
16267,3,4,37.08,3,2.11,0.0,2524,343,119,10,1,Standard Class
16268,3,4,301.5,6,30.39,0.0,2735,208,119,10,0,Standard Class
16269,3,4,178.551,1,7.81,0.1,2735,208,119,10,1,Standard Class
16270,3,4,375.9,7,49.26,0.0,2735,208,119,10,1,Standard Class
16271,3,4,1019.52,8,69.85,0.1,2183,38,44,3,1,Standard Class
16272,3,4,133.2,5,7.02,0.0,2183,38,44,3,1,Standard Class
16273,1,4,169.047,3,19.49,0.1,2773,780,44,3,1,Standard Class
16274,1,4,137.25,5,26.45,0.0,2773,780,44,3,1,Standard Class
16275,0,4,34.02,2,10.25,0.0,2914,46,119,10,1,First Class
16276,3,4,43.2,1,2.09,0.1,1933,586,119,10,1,Standard Class
16277,3,4,184.59,7,13.38,0.0,2187,578,47,3,1,Standard Class
16278,1,4,88.74,3,17.06,0.0,2639,309,63,10,1,Second Class
16279,1,4,237.492,2,24.21,0.4,2639,309,63,10,1,Second Class
16280,0,4,25.2,3,10.74,0.0,323,577,44,3,1,First Class
16281,0,4,90.36,3,27.79,0.0,323,577,44,3,1,First Class
16282,0,4,14.82,1,3.34,0.0,323,577,44,3,1,First Class
16283,0,4,1244.19,7,338.33,0.1,323,577,44,3,1,First Class
16284,0,4,33.57,3,12.3,0.0,323,577,44,3,1,First Class
16285,3,4,104.4,4,12.26,0.0,1675,1048,13,3,1,Second Class
16286,3,4,184.8,5,15.58,0.0,755,718,47,3,1,Second Class
16287,3,4,349.056,8,38.8,0.1,755,718,47,3,1,Second Class
16288,1,4,40.2,5,7.07,0.0,1872,434,44,3,1,Standard Class
16289,3,4,150.0,5,14.82,0.0,3347,1029,7,3,1,Standard Class
16290,3,4,30.3,2,2.14,0.0,2230,549,44,3,1,Standard Class
16291,3,4,27.27,1,2.6,0.0,1783,1006,44,3,1,Second Class
16292,3,4,162.54,2,10.03,0.0,1783,1006,44,3,2,Second Class
16293,3,4,31.92,8,3.17,0.0,1783,1006,44,3,1,Second Class
16294,3,4,54.75,5,3.98,0.0,1783,1006,44,3,1,Second Class
16295,1,4,8.85,1,0.96,0.0,2581,207,119,10,1,First Class
16296,3,4,2135.28,8,132.71,0.0,3461,578,47,3,2,Standard Class
16297,1,4,67.41,3,7.28,0.0,3272,105,47,3,1,Second Class
16298,1,4,240.3,9,50.07,0.0,3272,105,47,3,1,Second Class
16299,1,4,260.34,1,41.11,0.0,3272,105,47,3,2,Second Class
16300,3,4,245.43,9,13.91,0.0,3217,801,44,3,1,Standard Class
16301,3,4,268.812,2,21.98,0.1,3217,801,44,3,0,Standard Class
16302,3,4,157.464,3,2.63,0.1,3217,801,44,3,1,Standard Class
16303,3,4,44.1,6,4.26,0.0,2687,829,44,3,1,Second Class
16304,3,4,25.08,2,4.85,0.0,2687,829,44,3,1,Second Class
16305,3,4,192.06,6,8.02,0.0,2687,829,44,3,2,Second Class
16306,3,4,95.904,2,8.2,0.1,3300,1016,119,10,1,Standard Class
16307,3,4,1157.22,6,79.37,0.0,3300,1016,119,10,2,Standard Class
16308,1,4,1699.83,3,298.77,0.0,1396,310,138,7,1,Standard Class
16309,1,4,154.08,4,23.71,0.0,1396,310,138,7,2,Standard Class
16310,1,4,454.8,8,48.75,0.0,1396,310,138,7,2,Standard Class
16311,3,4,41.76,2,2.76,0.0,2478,434,44,3,1,Standard Class
16312,3,4,123.6,5,8.26,0.0,2478,434,44,3,1,Standard Class
16313,3,4,248.022,2,8.02,0.1,2478,434,44,3,1,Standard Class
16314,1,4,324.66,7,41.48,0.0,2380,829,44,3,1,Second Class
16315,1,4,169.344,4,22.87,0.1,2380,829,44,3,1,Second Class
16316,1,4,1104.41,4,182.2,0.1,2380,829,44,3,1,Second Class
16317,1,4,1461.14,5,310.17,0.35,2380,829,44,3,0,Second Class
16318,1,4,486.642,4,69.83,0.15,2380,829,44,3,2,Second Class
16319,1,4,99.54,2,5.96,0.0,2380,829,44,3,1,Second Class
16320,1,4,400.95,6,59.42,0.1,2380,829,44,3,0,Second Class
16321,1,4,56.97,3,8.76,0.0,3251,782,63,10,1,Second Class
16322,1,4,250.38,3,4.6,0.0,3251,782,63,10,1,Second Class
16323,1,4,465.24,4,96.59,0.0,2415,434,44,3,2,Second Class
16324,3,4,15.42,1,1.31,0.0,2530,310,138,7,1,Second Class
16325,3,4,146.4,2,7.3,0.0,907,718,47,3,2,Standard Class
16326,3,4,754.758,6,74.85,0.1,3553,206,119,10,2,Standard Class
16327,3,4,338.91,11,23.87,0.0,3553,206,119,10,1,Standard Class
16328,3,4,115.02,2,5.77,0.0,3553,206,119,10,1,Standard Class
16329,3,4,40.02,2,2.73,0.0,3553,206,119,10,1,Standard Class
16330,3,4,24.72,2,2.53,0.0,3553,206,119,10,1,Standard Class
16331,3,4,37.35,1,2.5,0.0,3553,206,119,10,1,Standard Class
16332,3,4,565.8,4,17.45,0.0,3553,206,119,10,0,Standard Class
16333,3,4,497.64,4,18.44,0.0,3553,206,119,10,2,Standard Class
16334,3,4,727.5,5,67.28,0.0,290,208,119,10,2,Standard Class
16335,3,4,20.82,2,1.24,0.0,1792,310,138,7,1,Standard Class
16336,3,4,1863.54,6,142.47,0.0,1792,310,138,7,2,Standard Class
16337,3,4,286.2,4,27.82,0.0,1792,310,138,7,2,Standard Class
16338,3,4,27.72,3,1.16,0.0,1792,310,138,7,1,Standard Class
16339,1,4,33.75,2,6.92,0.1,1098,405,47,3,1,First Class
16340,3,4,68.31,1,4.39,0.0,973,882,138,7,0,Standard Class
16341,3,4,192.6,5,20.83,0.0,1348,718,47,3,2,Standard Class
16342,3,4,336.24,2,19.08,0.0,1348,718,47,3,2,Standard Class
16343,3,4,100.92,4,3.19,0.0,973,882,138,7,1,Standard Class
16344,1,4,840.15,5,23.19,0.0,2361,754,95,7,2,Second Class
16345,3,4,119.64,2,7.27,0.0,3347,1029,7,3,0,Standard Class
16346,3,4,207.12,4,20.38,0.0,3469,718,47,3,1,Same Day
16347,3,4,16.02,1,0.95,0.0,2767,172,44,3,1,Standard Class
16348,3,4,112.158,2,7.12,0.1,1290,718,47,3,0,Standard Class
16349,0,4,373.896,3,20.21,0.1,1754,578,47,3,0,First Class
16350,3,4,43.29,1,2.75,0.0,29,195,63,10,1,Standard Class
16351,3,4,137.808,4,5.82,0.4,29,195,63,10,1,Standard Class
16352,3,4,954.09,3,39.34,0.0,138,56,13,3,2,Standard Class
16353,3,4,83.97,3,8.53,0.0,138,56,13,3,1,Standard Class
16354,1,4,48.42,1,6.02,0.0,71,434,44,3,1,Second Class
16355,3,4,95.85,3,0.6,0.0,2224,770,44,3,1,First Class
16356,1,4,158.1,5,23.97,0.0,3220,389,13,3,1,Second Class
16357,0,4,32.22,2,8.54,0.0,2716,310,138,7,1,Second Class
16358,3,4,723.72,2,40.05,0.0,1857,882,138,7,0,Standard Class
16359,3,4,111.51,3,7.14,0.0,1857,882,138,7,1,Standard Class
16360,1,4,66.51,1,5.63,0.0,1798,879,47,3,2,Second Class
16361,1,4,637.335,5,91.46,0.1,1798,879,47,3,1,Second Class
16362,2,4,25.776,6,3.44,0.6,938,879,47,3,1,Standard Class
16363,3,4,157.77,3,14.7,0.0,2849,208,119,10,1,Standard Class
16364,3,4,90.36,2,1.67,0.0,2849,208,119,10,1,Standard Class
16365,2,4,24.72,2,2.72,0.0,2769,770,44,3,1,Standard Class
16366,1,4,155.34,3,18.72,0.0,2092,569,63,10,1,Standard Class
16367,3,4,97.32,2,2.2,0.0,293,59,63,10,1,Standard Class
16368,3,4,385.56,7,28.82,0.1,1297,393,47,3,1,Standard Class
16369,0,4,79.8,7,21.45,0.0,785,434,44,3,1,Second Class
16370,3,4,26.94,1,1.02,0.0,2009,801,44,3,1,Standard Class
16371,3,4,313.727,3,24.7,0.15,2009,801,44,3,2,Standard Class
16372,3,4,574.56,8,43.26,0.1,2172,98,44,3,0,Standard Class
16373,3,4,844.02,6,43.59,0.0,1321,310,138,7,1,Standard Class
16374,1,4,43.2,1,3.27,0.1,1078,434,44,3,1,First Class
16375,3,4,1590.66,6,122.96,0.0,1166,301,13,3,2,Standard Class
16376,3,4,346.113,3,40.43,0.1,708,770,44,3,0,First Class
16377,3,4,17.1,3,2.15,0.0,708,770,44,3,1,First Class
16378,3,4,398.16,8,15.82,0.0,2312,133,47,3,1,Standard Class
16379,3,4,78.84,2,1.23,0.0,2312,133,47,3,1,Standard Class
16380,3,4,571.32,12,43.21,0.0,2312,133,47,3,1,Standard Class
16381,3,4,54.96,2,3.24,0.5,1308,578,47,3,1,Standard Class
16382,3,4,12.375,3,0.97,0.5,1308,578,47,3,1,Standard Class
16383,1,4,105.24,2,14.1,0.0,997,1016,119,10,1,Second Class
16384,1,4,729.54,6,135.88,0.0,997,1016,119,10,0,Second Class
16385,3,4,1072.86,2,59.68,0.0,2075,899,63,10,1,Standard Class
16386,3,4,145.584,2,17.87,0.4,2075,899,63,10,2,Standard Class
16387,1,4,49.56,2,7.3,0.0,138,56,13,3,1,Second Class
16388,1,4,21.96,3,2.53,0.0,138,56,13,3,1,Second Class
16389,1,4,29.91,1,7.73,0.0,1830,711,44,3,1,First Class
16390,3,4,19.68,2,1.05,0.0,1782,434,44,3,1,Standard Class
16391,3,4,42.039,3,2.39,0.1,1782,434,44,3,1,Standard Class
16392,3,4,18.36,3,1.17,0.0,1782,434,44,3,1,Standard Class
16393,3,4,1280.29,7,75.59,0.1,2187,578,47,3,1,Standard Class
16394,3,4,44.1,2,3.11,0.0,2187,578,47,3,1,Standard Class
16395,3,4,447.876,4,42.67,0.1,2187,578,47,3,0,Standard Class
16396,1,4,689.22,6,106.19,0.0,2092,569,63,10,0,Same Day
16397,3,4,75.75,5,4.58,0.0,1944,586,119,10,1,Standard Class
16398,3,4,136.344,1,9.1,0.2,1944,586,119,10,0,Standard Class
16399,0,4,187.68,4,22.84,0.0,3329,552,63,10,1,Same Day
16400,0,4,41.64,4,16.89,0.0,3329,552,63,10,1,Same Day
16401,0,4,89.46,7,17.69,0.0,3329,552,63,10,1,Same Day
16402,0,4,595.17,5,185.28,0.4,3329,552,63,10,1,Same Day
16403,0,4,37.566,1,11.69,0.4,3329,552,63,10,1,Same Day
16404,0,4,187.572,2,14.04,0.65,1784,770,44,3,2,First Class
16405,0,4,22.14,4,7.77,0.5,1784,770,44,3,1,First Class
16406,1,4,71.46,3,17.83,0.0,2884,434,44,3,1,First Class
16407,1,4,41.877,1,4.46,0.1,1869,310,138,7,2,Second Class
16408,3,4,43.56,3,4.03,0.0,755,718,47,3,1,Standard Class
16409,3,4,115.89,1,4.84,0.0,755,718,47,3,2,Standard Class
16410,3,4,81.27,3,5.85,0.0,755,718,47,3,1,Standard Class
16411,3,4,138.39,7,4.58,0.0,732,98,44,3,1,First Class
16412,1,4,84.9,5,11.32,0.0,2327,405,47,3,1,First Class
16413,1,4,86.346,2,7.82,0.1,3219,711,44,3,1,Second Class
16414,1,4,44.94,2,5.06,0.0,3219,711,44,3,1,Second Class
16415,1,4,273.564,4,34.44,0.15,3219,711,44,3,2,Second Class
16416,1,4,354.861,3,29.61,0.1,217,133,47,3,0,First Class
16417,1,4,22.14,1,0.76,0.0,217,133,47,3,1,First Class
16418,3,4,50.04,1,2.05,0.0,2361,754,95,7,2,Standard Class
16419,3,4,101.58,2,6.42,0.0,2361,754,95,7,1,Standard Class
16420,0,4,30.93,1,7.08,0.0,755,718,47,3,1,Second Class
16421,1,4,97.32,2,15.98,0.0,3347,1029,7,3,1,First Class
16422,1,4,49.5,1,9.53,0.0,3347,1029,7,3,1,First Class
16423,3,4,84.96,3,3.93,0.0,655,310,138,7,2,Standard Class
16424,1,4,110.7,5,26.52,0.0,3236,336,63,10,1,Same Day
16425,3,4,26.28,2,1.37,0.0,2703,552,63,10,1,Standard Class
16426,3,4,574.47,3,52.57,0.0,2703,552,63,10,2,Standard Class
16427,3,4,252.3,5,8.99,0.0,2703,552,63,10,1,Standard Class
16428,3,4,46.62,7,5.17,0.0,2703,552,63,10,1,Standard Class
16429,3,4,26.1,3,0.18,0.0,1318,310,138,7,1,First Class
16430,3,4,113.64,4,5.99,0.0,2866,343,119,10,1,Standard Class
16431,0,4,126.9,5,28.67,0.0,3460,310,138,7,1,First Class
16432,3,4,577.53,3,42.04,0.0,1037,310,138,7,2,Standard Class
16433,3,4,670.95,9,47.31,0.0,2302,310,138,7,2,Second Class
16434,3,4,110.76,4,5.34,0.0,2183,38,44,3,1,Standard Class
16435,3,4,741.852,2,71.77,0.1,2183,38,44,3,0,Standard Class
16436,3,4,364.982,3,17.58,0.15,2183,38,44,3,2,Standard Class
16437,3,4,27.96,1,2.79,0.0,1321,310,138,7,1,Standard Class
16438,3,4,66.33,3,3.63,0.0,1321,310,138,7,1,Standard Class
16439,1,4,148.878,3,23.15,0.1,3304,206,119,10,1,Same Day
16440,1,4,25.8,4,5.74,0.0,3304,206,119,10,1,Same Day
16441,1,4,47.76,4,6.33,0.0,3304,206,119,10,1,Same Day
16442,3,4,680.76,4,74.24,0.0,3347,1029,7,3,0,Second Class
16443,3,4,131.76,3,8.67,0.0,3347,1029,7,3,1,Second Class
16444,3,4,31.92,2,1.94,0.0,3347,1029,7,3,1,Second Class
16445,2,4,31.05,3,7.03,0.0,2092,569,63,10,1,Standard Class
16446,2,4,388.08,2,77.46,0.0,2092,569,63,10,0,Standard Class
16447,3,4,62.208,3,5.86,0.1,1035,1006,44,3,1,Standard Class
16448,3,4,90.45,5,8.94,0.0,1035,1006,44,3,1,Standard Class
16449,1,4,544.275,3,43.16,0.5,2274,1011,90,3,0,First Class
16450,0,4,81.96,4,21.99,0.0,290,208,119,10,1,Same Day
16451,3,4,118.68,4,24.36,0.0,579,801,44,3,2,First Class
16452,3,4,167.58,6,12.25,0.0,579,801,44,3,1,First Class
16453,3,4,8.64,1,0.88,0.0,440,309,63,10,1,Standard Class
16454,3,4,16.08,2,1.85,0.0,3474,310,138,7,1,Second Class
16455,3,4,158.1,5,15.27,0.0,1180,882,138,7,1,Second Class
16456,3,4,115.71,7,12.06,0.0,1180,882,138,7,1,Second Class
16457,0,4,81.3,5,28.05,0.0,3344,98,44,3,1,First Class
16458,3,4,64.44,2,4.89,0.0,3347,1029,7,3,1,Standard Class
16459,3,4,103.56,2,5.27,0.0,1978,434,44,3,1,Standard Class
16460,1,4,103.2,2,8.83,0.0,3347,1029,7,3,0,Second Class
16461,1,4,100.62,2,15.78,0.0,3347,1029,7,3,0,Second Class
16462,1,4,910.8,5,85.45,0.0,3347,1029,7,3,2,Second Class
16463,1,4,39.42,6,4.87,0.0,2415,434,44,3,1,Standard Class
16464,3,4,435.78,9,50.58,0.0,2361,754,95,7,1,Second Class
16465,3,4,148.68,6,20.85,0.0,2361,754,95,7,1,Second Class
16466,3,4,198.96,4,20.18,0.0,2361,754,95,7,1,Second Class
16467,3,4,86.4,3,18.85,0.4,2703,552,63,10,1,First Class
16468,3,4,34.14,2,2.76,0.0,994,1016,119,10,1,Standard Class
16469,3,4,172.53,1,10.86,0.0,2008,899,63,10,2,Standard Class
16470,3,4,200.88,4,13.61,0.0,2008,899,63,10,0,Standard Class
16471,3,4,220.92,7,7.68,0.0,2008,899,63,10,0,Standard Class
16472,3,4,196.11,5,0.75,0.4,2008,899,63,10,2,Standard Class
16473,3,4,42.45,5,2.72,0.0,2318,718,47,3,1,Standard Class
16474,3,4,892.755,5,43.33,0.1,2318,718,47,3,1,Standard Class
16475,3,4,274.8,5,25.01,0.0,2318,718,47,3,1,Standard Class
16476,3,4,955.62,3,60.29,0.0,2318,718,47,3,2,Standard Class
16477,0,4,198.24,8,46.3,0.0,2465,310,138,7,1,Second Class
16478,3,4,1429.44,4,50.38,0.0,1965,310,138,7,2,Second Class
16479,3,4,45.45,3,3.99,0.0,2229,195,63,10,1,Standard Class
16480,3,4,51.03,7,5.93,0.0,3251,782,63,10,1,Standard Class
16481,1,4,2477.55,5,273.88,0.0,2373,85,119,10,1,Standard Class
16482,1,4,688.74,13,80.77,0.0,2373,85,119,10,0,Standard Class
16483,1,4,355.11,7,43.33,0.0,2415,434,44,3,1,Same Day
16484,1,4,148.878,3,13.69,0.1,2415,434,44,3,1,Same Day
16485,1,4,61.47,3,15.43,0.0,2415,434,44,3,1,Same Day
16486,1,4,687.6,6,76.02,0.0,2415,434,44,3,2,Same Day
16487,3,4,114.66,2,9.74,0.0,1856,310,138,7,2,Standard Class
16488,3,4,501.69,7,29.33,0.0,2001,718,47,3,2,Standard Class
16489,3,4,59.31,3,1.92,0.0,2299,310,138,7,1,Second Class
16490,3,4,468.6,4,27.97,0.0,2299,310,138,7,2,Second Class
16491,3,4,61.44,2,7.34,0.0,2299,310,138,7,2,Second Class
16492,3,4,61.32,2,6.5,0.3,2299,310,138,7,0,Second Class
16493,3,4,135.63,3,25.24,0.0,2299,310,138,7,2,Second Class
16494,3,4,51.111,3,4.58,0.1,1869,310,138,7,1,Standard Class
16495,3,4,71.172,2,5.74,0.1,1869,310,138,7,2,Standard Class
16496,1,4,238.2,5,36.04,0.0,756,434,44,3,1,Standard Class
16497,1,4,333.072,6,21.08,0.1,756,434,44,3,1,Standard Class
16498,1,4,191.28,8,15.7,0.0,1933,586,119,10,0,Standard Class
16499,3,4,129.15,3,10.23,0.0,2703,552,63,10,1,Standard Class
16500,1,4,17.82,2,2.19,0.0,3301,711,44,3,1,Standard Class
16501,1,4,158.13,7,28.52,0.5,3291,1011,90,3,1,First Class
16502,1,4,397.8,4,57.75,0.5,3291,1011,90,3,1,First Class
16503,1,4,521.22,7,25.34,0.5,3291,1011,90,3,0,First Class
16504,1,4,107.55,5,8.92,0.5,3291,1011,90,3,2,First Class
16505,1,4,616.815,3,130.36,0.5,3291,1011,90,3,0,First Class
16506,1,4,144.585,9,44.62,0.5,3291,1011,90,3,1,First Class
16507,1,4,263.58,2,44.75,0.5,3291,1011,90,3,2,First Class
16508,3,4,135.09,3,9.17,0.0,2582,718,47,3,0,First Class
16509,3,4,186.48,7,14.8,0.0,2312,133,47,3,1,Standard Class
16510,3,4,243.81,9,11.83,0.0,2312,133,47,3,1,Standard Class
16511,3,4,18.36,3,1.42,0.0,2312,133,47,3,1,Standard Class
16512,3,4,1190.49,7,78.93,0.0,2312,133,47,3,2,Standard Class
16513,3,4,44.037,1,3.32,0.1,2312,133,47,3,1,Standard Class
16514,3,4,429.318,3,27.58,0.15,451,61,44,3,2,Standard Class
16515,3,4,133.645,3,12.36,0.15,451,61,44,3,2,Standard Class
16516,3,4,201.84,4,9.12,0.0,451,61,44,3,1,Standard Class
16517,3,4,171.0,6,13.05,0.0,3373,829,44,3,1,Standard Class
16518,3,4,2452.27,7,155.69,0.1,3373,829,44,3,0,Standard Class
16519,3,4,290.7,2,13.32,0.0,140,552,63,10,2,Standard Class
16520,1,4,145.95,7,18.83,0.0,115,770,44,3,1,Standard Class
16521,1,4,348.39,7,46.56,0.0,115,770,44,3,1,Standard Class
16522,3,4,24.0,5,0.54,0.0,1965,310,138,7,1,Standard Class
16523,3,4,79.128,2,4.8,0.3,1965,310,138,7,0,Standard Class
16524,3,4,33.21,3,1.02,0.0,1965,310,138,7,1,Standard Class
16525,3,4,734.22,6,27.73,0.0,1965,310,138,7,2,Standard Class
16526,3,4,42.84,3,4.97,0.0,1965,310,138,7,1,Standard Class
16527,3,4,372.6,5,21.99,0.0,138,56,13,3,2,Standard Class
16528,3,4,1158.3,9,71.78,0.0,138,56,13,3,2,Standard Class
16529,3,4,504.09,3,28.73,0.0,138,56,13,3,0,Standard Class
16530,3,4,4.89,1,0.51,0.0,138,56,13,3,1,Standard Class
16531,3,4,107.4,2,12.62,0.0,138,56,13,3,1,Standard Class
16532,1,4,62.04,4,10.85,0.0,2279,792,44,3,1,Standard Class
16533,1,4,559.872,3,45.42,0.1,2279,792,44,3,1,Standard Class
16534,1,4,711.858,7,66.93,0.15,2279,792,44,3,2,Standard Class
16535,1,4,222.24,2,31.07,0.0,2150,434,44,3,0,Standard Class
16536,1,4,94.08,2,12.58,0.0,2150,434,44,3,1,Standard Class
16537,3,4,78.12,6,6.08,0.0,1289,310,138,7,1,Standard Class
16538,3,4,472.8,4,33.67,0.0,1289,310,138,7,2,Standard Class
16539,3,4,47.46,2,2.95,0.0,1289,310,138,7,1,Standard Class
16540,1,4,88.56,5,6.69,0.1,136,434,44,3,1,Second Class
16541,1,4,199.44,4,13.77,0.0,136,434,44,3,1,Second Class
16542,1,4,872.13,7,143.63,0.0,368,415,95,7,0,First Class
16543,1,4,41.94,3,12.49,0.0,368,415,95,7,1,First Class
16544,3,4,35.91,9,2.13,0.0,2513,434,44,3,1,Standard Class
16545,0,4,741.852,2,127.48,0.1,1869,310,138,7,0,First Class
16546,0,4,935.172,4,327.11,0.1,1869,310,138,7,2,First Class
16547,0,4,87.237,9,41.27,0.1,1869,310,138,7,1,First Class
16548,0,4,14.364,4,5.89,0.1,1869,310,138,7,1,First Class
16549,3,4,31.5,3,2.13,0.0,2493,997,63,10,1,Standard Class
16550,3,4,44.76,4,1.89,0.0,3300,1016,119,10,1,Standard Class
16551,3,4,24.0,2,1.94,0.0,3300,1016,119,10,1,Standard Class
16552,1,4,37.08,3,6.65,0.0,487,172,44,3,1,Second Class
16553,3,4,374.058,2,12.43,0.1,2415,434,44,3,1,Standard Class
16554,1,4,68.1,5,12.01,0.0,3347,1029,7,3,1,Second Class
16555,1,4,75.87,3,8.08,0.0,3347,1029,7,3,1,Second Class
16556,1,4,4.65,1,0.51,0.0,613,549,44,3,1,Standard Class
16557,3,4,141.12,7,8.28,0.0,2509,310,138,7,1,Standard Class
16558,1,4,12.3,2,0.75,0.0,2900,206,119,10,1,Standard Class
16559,3,4,565.32,4,33.19,0.0,1037,310,138,7,2,Second Class
16560,3,4,55.92,2,4.64,0.0,1037,310,138,7,1,Second Class
16561,3,4,95.22,2,7.97,0.0,1894,1006,44,3,1,Standard Class
16562,3,4,108.36,4,10.35,0.0,1399,46,119,10,1,Standard Class
16563,3,4,103.302,2,7.18,0.1,1399,46,119,10,1,Standard Class
16564,3,4,66.84,4,4.83,0.0,1399,46,119,10,1,Standard Class
16565,1,4,868.959,3,115.27,0.35,1297,393,47,3,0,Second Class
16566,1,4,253.692,3,43.57,0.1,1297,393,47,3,0,Second Class
16567,1,4,94.65,5,11.94,0.0,1297,393,47,3,1,Second Class
16568,1,4,62.55,3,8.86,0.0,1297,393,47,3,1,Second Class
16569,1,4,881.55,3,105.84,0.0,1297,393,47,3,2,Second Class
16570,1,4,39.78,2,5.87,0.0,1297,393,47,3,1,Second Class
16571,1,4,58.44,4,9.57,0.0,1297,393,47,3,1,Second Class
16572,1,4,33.18,2,3.37,0.0,1297,393,47,3,1,Second Class
16573,1,4,21.54,2,1.93,0.0,1297,393,47,3,1,Second Class
16574,0,4,292.44,4,69.63,0.0,311,126,124,3,2,First Class
16575,0,4,30.36,2,3.98,0.0,311,126,124,3,1,First Class
16576,0,4,1913.4,10,236.49,0.0,311,126,124,3,2,First Class
16577,0,4,151.56,3,57.25,0.0,311,126,124,3,1,First Class
16578,1,4,297.48,2,43.49,0.0,2092,569,63,10,2,Standard Class
16579,1,4,11.37,1,1.55,0.0,2092,569,63,10,1,Standard Class
16580,1,4,26.52,2,1.29,0.0,2092,569,63,10,1,Standard Class
16581,3,4,1135.8,2,93.1,0.0,1320,560,13,3,1,Standard Class
16582,3,4,29.25,3,2.04,0.0,2789,854,7,3,1,Standard Class
16583,1,4,82.704,2,5.17,0.2,2849,208,119,10,0,Second Class
16584,3,4,28.56,2,0.63,0.0,2009,801,44,3,1,Standard Class
16585,3,4,217.89,2,33.57,0.1,2658,172,44,3,0,First Class
16586,3,4,284.07,2,27.46,0.15,1830,711,44,3,2,Standard Class
16587,3,4,109.92,2,17.77,0.0,1813,434,44,3,1,First Class
16588,3,4,12.9,2,1.62,0.0,1813,434,44,3,1,First Class
16589,3,4,620.415,5,23.41,0.15,1813,434,44,3,2,First Class
16590,3,4,149.31,3,27.84,0.0,1813,434,44,3,1,First Class
16591,3,4,428.67,3,30.79,0.0,2301,310,138,7,2,Standard Class
16592,3,4,214.92,4,17.0,0.0,2301,310,138,7,1,Standard Class
16593,1,4,985.68,4,68.92,0.0,1729,557,63,10,2,Standard Class
16594,1,4,146.34,3,16.18,0.0,1729,557,63,10,0,Standard Class
16595,1,4,1216.53,7,155.61,0.0,1729,557,63,10,0,Standard Class
16596,1,4,114.78,5,6.51,0.6,1729,557,63,10,0,Standard Class
16597,1,4,48.84,4,6.17,0.0,1729,557,63,10,1,Standard Class
16598,1,4,120.042,6,27.13,0.1,373,145,47,3,0,Same Day
16599,1,4,51.696,6,3.49,0.2,373,145,47,3,1,Same Day
16600,3,4,833.328,3,60.12,0.1,33,61,44,3,1,Second Class
16601,3,4,212.85,3,26.58,0.5,3560,1011,90,3,0,Second Class
16602,3,4,19.2,4,1.2,0.5,3560,1011,90,3,1,Second Class
16603,0,4,227.28,4,76.66,0.0,1965,310,138,7,1,First Class
16604,3,4,114.84,6,8.98,0.0,1206,208,119,10,1,Second Class
16605,3,4,140.265,5,11.26,0.1,1206,208,119,10,1,Second Class
16606,3,4,637.08,2,65.39,0.0,1206,208,119,10,2,Second Class
16607,3,4,32.25,5,2.21,0.0,1297,393,47,3,1,Standard Class
16608,3,4,502.2,4,54.83,0.1,290,208,119,10,2,Standard Class
16609,3,4,349.02,7,23.98,0.0,290,208,119,10,1,Standard Class
16610,3,4,89.4,2,4.2,0.0,290,208,119,10,1,Standard Class
16611,3,4,394.2,2,28.38,0.0,290,208,119,10,0,Standard Class
16612,3,4,734.4,2,59.4,0.2,290,208,119,10,0,Standard Class
16613,1,4,82.5,5,5.74,0.0,3360,204,7,3,1,First Class
16614,3,4,229.44,8,9.13,0.0,2433,61,44,3,1,Second Class
16615,3,4,25.14,2,1.03,0.0,2433,61,44,3,1,Second Class
16616,3,4,17.37,3,1.14,0.0,2433,61,44,3,1,Second Class
16617,3,4,101.85,7,5.02,0.0,2433,61,44,3,1,Second Class
16618,3,4,370.737,3,15.32,0.1,2433,61,44,3,1,Second Class
16619,3,4,238.2,5,19.11,0.0,2433,61,44,3,1,Second Class
16620,3,4,22.14,1,1.58,0.0,2676,829,44,3,1,Standard Class
16621,3,4,157.464,3,9.43,0.1,2676,829,44,3,1,Standard Class
16622,3,4,1955.12,4,124.52,0.1,2676,829,44,3,1,Standard Class
16623,3,4,829.133,7,51.36,0.15,2676,829,44,3,2,Standard Class
16624,3,4,116.31,1,7.06,0.0,2676,829,44,3,2,Standard Class
16625,3,4,44.4,4,1.9,0.0,485,569,63,10,1,Standard Class
16626,3,4,141.12,3,12.77,0.0,755,718,47,3,1,Standard Class
16627,3,4,718.794,6,47.43,0.1,1798,879,47,3,0,First Class
16628,3,4,56.82,2,3.91,0.0,1798,879,47,3,1,First Class
16629,3,4,115.2,5,11.45,0.0,374,146,124,3,1,Standard Class
16630,3,4,32.25,5,2.03,0.0,374,146,124,3,1,Standard Class
16631,3,4,212.16,4,13.79,0.0,3436,1005,7,3,0,Standard Class
16632,0,4,58.98,2,19.06,0.0,3317,172,44,3,1,Second Class
16633,0,4,41.472,2,8.37,0.1,3317,172,44,3,1,Second Class
16634,0,4,370.642,3,86.31,0.15,3317,172,44,3,2,Second Class
16635,3,4,105.12,6,7.43,0.0,2383,882,138,7,1,Second Class
16636,1,4,269.19,5,24.64,0.1,1297,393,47,3,0,Standard Class
16637,1,4,24.48,2,2.26,0.0,1297,393,47,3,1,Standard Class
16638,0,4,29.01,1,8.1,0.0,1804,770,44,3,1,Same Day
16639,3,4,102.9,2,2.05,0.0,2299,310,138,7,1,First Class
